med_id,generic_name,resolution,current_source_count,local_support_count,existing_medcalc_verified,dailymed_v3_confirmed,openfda_v4_confirmed,local_renal_biblio_2025,local_ajuste_renal_csv,v2_reason,v4_reason,next_action
MED-1038,NELFINAVIR,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,1,False,False,True,True,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-1047,OCTREOTIDE,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_DIALYSIS_DOSING,,STRUCTURALLY_RESOLVED
MED-1051,OXALIPLATINO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-1070,PRAZIQUANTEL,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-1078,REMIFENTANILO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-1084,RITUXIMAB,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_DIALYSIS_DOSING,STRUCTURALLY_RESOLVED
MED-1085,RIZATRIPTÁN,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_RENAL_DOSING,STRUCTURALLY_RESOLVED
MED-1090,SAQUINAVIR,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-1091,SARILUMAB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-1102,TEDIZOLID,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,1,False,False,True,True,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-1104,TEMSIROLIMUS,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-1111,TIMOLOL,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,OPENFDA_NOT_RECOMMENDED,STRUCTURALLY_RESOLVED
MED-1114,TIOTEPA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-1117,TOCILIZUMAB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-1120,TOLVAPTAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-1121,TOPOTECÁN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-1126,TRIÓXIDO DE ARSÉNICO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-1128,TRIPTORELINA DEPOT,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-1141,ZAFIRLUKAST,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_RENAL_DOSING_TEXT,STRUCTURALLY_RESOLVED
MED-1143,ZONISAMIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0002,ABACAVIR,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_NOT_RECOMMENDED,STRUCTURALLY_RESOLVED
MED-0003,ABEMACICLIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0004,ABIRATERONA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0005,ABROCITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0029,ACIDO IBANDRONICO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0042,ALENDRONATO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0045,ALOPURINOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0047,AMANTADINA CLORHIDRATO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0048,AMBRISENTAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0057,APIXABAN,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0058,APREMILAST,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0059,ARIPIPRAZOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0063,ATENOLOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0064,ATORVASTATINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0070,BARICITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0077,BICALUTAMIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0084,BOSENTAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0087,BRIGATINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0094,BUPROPION,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0109,CEFADROXILO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,1,False,True,False,False,True,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0125,CINACALCET,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0131,CITALOPRAM,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0135,CLADRIBINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0164,DABIGATRAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0168,DAPAGLIFLOZINA,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,OPENFDA_NOT_RECOMMENDED,STRUCTURALLY_RESOLVED
MED-0176,DEFERASIROX,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0195,DIGOXINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0217,DROXIDOPA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0218,DULOXETINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0227,ENALAPRIL MALEATO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0237,ESCITALOPRAM,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0250,EZETIMIBE,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0260,FINASTERIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0277,GALANTAMINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0284,GLIMEPIRIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0303,IMATINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0309,IRBERSARTAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0317,IVABRADINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0318,IXAZOMIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0329,LAMOTRIGINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0335,LENALIDOMIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0338,LETROZOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0339,LEVETIRACETAM,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,1,False,True,False,False,True,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0340,LEVOCETIRIZINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0350,LISINOPRIL,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,STRICT_NO_ADJUSTMENT,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0357,LOSARTAN,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,STRICT_NO_ADJUSTMENT,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0372,MEMANTINA CLORHIDRATO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0401,MIRABEGRON,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0410,MONTELUKAST,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0415,NEBIVOLOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0430,NITROFURANTOINA,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,1,False,False,True,True,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_RENAL_DOSING,STRUCTURALLY_RESOLVED
MED-0435,OLAPARIB,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0438,ONDANSETRON,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0448,PALBOCICLIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0449,PALIPERIDONA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0476,PRAMIPEXOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0477,PRAVASTATINA SODICA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0489,PRUCALOPRIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0492,RALTEGRAVIR,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,STRICT_NO_ADJUSTMENT,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0494,RANOLAZINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0495,RASAGILINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0503,RIOCIGUAT,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0505,RITONAVIR,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0506,RIVAROXABAN,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0507,RIVASTIGMINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0509,ROFLUMILAST,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,FALLBACK_SNIPPET_NOT_RENAL_DOSING_SECTION,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0510,ROSUVASTATINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0514,RUXOLITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0521,SERTRALINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0523,SILDENAFILO,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0525,SILODOSINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0527,SIMVASTATINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0532,SORAFENIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0533,SOTALOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0550,SUNITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0551,SUVOREXANT,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0552,TACROLIMUS,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,OPENFDA_DIALYSIS_DOSING,STRUCTURALLY_RESOLVED
MED-0557,TAPENTADOL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0558,TELMISARTAN,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,OPENFDA_RENAL_DOSING_TEXT,STRUCTURALLY_RESOLVED
MED-0559,TEMOZOLOMIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0565,TERIFLUNOMIDA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0571,TICAGRELOR,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0578,TOFACITINIB,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0581,TRAMADOL,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_RENAL_DOSING,STRUCTURALLY_RESOLVED
MED-0600,VALSARTAN,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,SINGLE_INGREDIENT_MATCHED_COMBINATION_LABEL,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0602,VARDENAFIL,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0605,VENETOCLAX,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0606,VENLAFAXINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0609,VIGABATRINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_RENAL_DOSING,,STRUCTURALLY_RESOLVED
MED-0614,WARFARINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0617,ZOLPIDEM,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_NO_ADJUSTMENT,STRUCTURALLY_RESOLVED
MED-0643,ENOXAPARINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0669,CEFDINIR,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_RENAL_DOSING,STRUCTURALLY_RESOLVED
MED-0701,MICAFUNGINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NO_ADJUSTMENT,,STRUCTURALLY_RESOLVED
MED-0779,PREGABALINA,CURRENT_DAILYMED_IDENTITY_CONFIRMED,1,0,False,True,False,False,False,STRICT_NOT_RECOMMENDED,,STRUCTURALLY_RESOLVED
MED-0784,PROPRANOLOL,CURRENT_OPENFDA_IDENTITY_CONFIRMED,1,0,False,False,True,False,False,NO_DIRECT_RENAL_SECTION_TITLE,OPENFDA_DIALYSIS_DOSING,STRUCTURALLY_RESOLVED
MED-0017,ACICLOVIR,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0053,AMOXICILINA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0054,AMPICILINA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0062,ATAZANAVIR,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0068,AZITROMICINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0096,CABOTEGRAVIR,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0115,CEFUROXIMA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0129,CIPROFLOXACINA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0136,CLARITROMICINA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0138,CLINDAMICINA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0147,CLORANFENICOL,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0158,COBICISTAT,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0178,DELAFLOXACINO,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0205,DOLUTEGRAVIR,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0211,DOXICICLINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0234,ERITROMICINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0265,FLUCITOSINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0266,FLUCONAZOL,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0310,ISAVUCONAZOL,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0313,ISONIACIDA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0328,LAMIVUDINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0337,LETERMOVIR,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0342,LEVOFLOXACINA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0349,LINEZOLID,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0389,METRONIDAZOL,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0412,MOXIFLOXACINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0418,NEVIRAPINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0432,NORFLOXACINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
MED-0440,OSELTAMIVIR,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0467,PIRAZINAMIDA,EXISTING_VERIFIED_MEDCALC,1,2,True,False,False,True,True,EXISTING,,STRUCTURALLY_RESOLVED
MED-0470,PIRIMETAMINA,EXISTING_VERIFIED_MEDCALC,1,1,True,False,False,True,False,EXISTING,,STRUCTURALLY_RESOLVED
