med_id,generic_name,normalized_name,previous_status,previous_rules,previous_auto,previous_verified_biblio,harvest_status,match_confidence,matched_term,rxnorm_name,rxnorm_score,setid,spl_version,published_date,label_title,source_url,renal_section_titles,renal_text,rule_type,query_trace,error,v2_decision,v2_reason,v4_decision,v4_reason,v4_identity_reason,v4_identity_score,v4_effective_time,v4_spl_set_id,v4_source_url,v4_renal_fields,v4_renal_text,v4_openfda_rxcui,v4_openfda_generic_name,v4_openfda_substance_name
MED-0439,ORLISTAT,ORLISTAT,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,ORLISTAT,orlistat,100.0,a2d3bd73-f3af-4ea5-a57c-66b0004cfe4f,15,"Mar 20, 2026",ALLI (ORLISTAT) CAPSULE [HALEON US HOLDINGS LLC],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a2d3bd73-f3af-4ea5-a57c-66b0004cfe4f,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,REVIEW,NO_RENAL_TEXT,OPENFDA_EXACT_NAME_FALLBACK,100.0,20260318,a2d3bd73-f3af-4ea5-a57c-66b0004cfe4f,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id:%22a2d3bd73-f3af-4ea5-a57c-66b0004cfe4f%22&limit=1,,,"692876,723846",ORLISTAT,ORLISTAT
MED-0442,OTILONIO,OTILONIO,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,MEDIUM,OTILONIO,otilonium bromide,3.179999404370785,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0443,OXAPROZINA,OXAPROZINA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,OXAPROZINA,oxaprozin,100.0,e881dca6-004e-1c3e-e053-2a95a90a02ab,4,"May 25, 2026","OXAPROZIN TABLET, FILM COATED [ST MARY'S MEDICAL PARK PHARMACY]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=e881dca6-004e-1c3e-e053-2a95a90a02ab,5.6 Renal Toxicity and Hyperkalemia | 2.5 Individualization of Dosage | 5.11 Fetal Toxicity | 7 DRUG INTERACTIONS,"5.6 Renal Toxicity and Hyperkalemia: Renal Toxicity Long-term administration of NSAIDs has resulted in renal papillary necrosis and other renal injury. Renal toxicity has also been seen in patients in whom renal prostaglandins have a compensatory role in the maintenance of renal perfusion. In these patients, administration of an NSAID may cause a dose-dependent reduction in prostaglandin formation and, secondarily, in renal blood flow, which may precipitate overt renal decompensation. Patients at greatest risk of this reaction are those with impaired renal function, dehydration, hypovolemia, heart failure, liver dysfunction, those taking diuretics and ACE inhibitors or ARBs, and the elderly. Discontinuation of NSAID therapy is usually followed by recovery to the pretreatment state. No information is available from controlled clinical studies regarding the use of oxaprozin in patients with advanced renal disease. The renal effects of oxaprozin may hasten the progression of renal dysfunction in patients with preexisting renal disease. Correct volume status in dehydrated or hypovolemic patients prior to initiating oxaprozin. Monitor renal function in patients with renal or hepatic impairment, heart failure, dehydration, or hypovolemia during use of oxaprozin [ see Drug Interactions (7) ]. Avoid the use of oxaprozin in patients with advanced renal disease unless the benefits are expected to outweigh the risk of worsening renal function. If oxaprozin is used in patients with advanced renal disease, monitor patients for signs of worsening renal function. Hyperkalemia Increases in serum potassium concentration, including hyperkalemia, have been reported with use of NSAIDs even in some patients without renal impairment. In patients with normal renal function, these effects have been attributed to a hyporeninemic-hypoaldosteronism state.

2.5 Individualization of Dosage: After observing the response to initial therapy with oxaprozin tablets, the dose and frequency should be adjusted to suit an individual patient’s needs. In osteoarthritis and rheumatoid arthritis and juvenile rheumatoid arthritis, the dosage should be individualized to the lowest effective dose of oxaprozin tablets to minimize adverse effects. The maximum recommended total daily dose of oxaprozin tablets in adults is 1,800 mg (26 mg/kg, whichever is lower) in divided doses. In children, doses greater than 1,200 mg have not been studied. Patients with low body weight should initiate therapy with 600 mg once daily. Patients with severe renal impairment or on dialysis should also initiate therapy with 600 mg once daily. If there is insufficient relief of symptoms in such patients, the dose may be cautiously increased to 1,200 mg, but only with close monitoring [ see Clinical Pharmacology ( 12.3 ) ]. In adults, in cases where a quick onset of action is important, the pharmacokinetics of oxaprozin allows therapy to be started with a one-time loading dose of 1,200 mg to 1,800 mg (not to exceed 26 mg/kg). Doses larger than 1,200 mg/day on a chronic basis should be reserved for patients who weigh more than 50 kg, have normal renal and hepatic function, are at low risk of peptic ulcer, and whose severity of disease justifies maximal therapy. Physicians should ensure that patients are tolerating doses in the 600 mg to 1,200 mg/day range without gastroenterologic, renal, hepatic, or dermatologic adverse effects before advancing to the larger doses. Most patients will tolerate once-a-day dosing with oxaprozin tablets, although divided doses may be tried in patients unable to tolerate single doses.

5.11 Fetal Toxicity: Premature Closure of Fetal Ductus Arteriosus Avoid use of NSAIDs, including oxaprozin, in pregnant women at about 30 weeks gestation and later. NSAIDs, including oxaprozin, increase the risk of premature closure of the fetal ductus arteriosus at approximately this gestational age. Oligohydramnios/Neonatal Renal Impairment Use of NSAIDs, including oxaprozin, at about 20 weeks gestation or later in pregnancy may cause fetal renal dysfunction leading to oligohydramnios and, in some cases, neonatal renal impairment. These adverse outcomes are seen, on average, after days to weeks of treatment, although oligohydramnios has been infrequently reported as soon as 48 hours after NSAID initiation. Oligohydramnios is often, but not always, reversible with treatment discontinuation. Complications of prolonged oligohydramnios may, for example, include limb contractures and delayed lung maturation. In some postmarketing cases of impaired neonatal renal function, invasive procedures such as exchange transfusion or dialysis were required. If NSAID treatment is necessary between about 20 weeks and 30 weeks gestation, limit oxaprozin use to the lowest effective dose and shortest duration possible. Consider ultrasound monitoring of amniotic fluid if oxaprozin treatment extends beyond 48 hours. Discontinue oxaprozin if oligohydramnios occurs and follow up according to clinical practice [ see Use in Specific Populations (8.1) ].

7 DRUG INTERACTIONS: See Table 2 for clinically significant drug interactions with oxaprozin [see Clinical Pharmacology (12.3) ]. Table 2: Clinically Significant Drug Interactions with Oxaprozin Drugs That Interfere with Hemostasis Clinical Impact: Oxaprozin and anticoagulants such as warfarin have a synergistic effect on bleeding. The concomitant use of oxaprozin and anticoagulants have an increased risk of serious bleeding compared to the use of either drug alone. Serotonin release by platelets plays an important role in hemostasis. Case-control and cohort epidemiological studies showed that concomitant use of drugs that interfere with serotonin reuptake and an NSAID may potentiate the risk of bleeding more than an NSAID alone. Intervention: Monitor patients with concomitant use of oxaprozin with anticoagulants (e.g., warfarin), antiplatelet drugs (e.g., aspirin), SSRIs, and SNRIs for signs of bleeding [ see Warnings and Precautions ( 5.12 ) ]. Aspirin Clinical Impact: Controlled clinical studies showed that the concomitant use of NSAIDs and analgesic doses of aspirin does not produce any greater therapeutic effect than the use of NSAIDs alone. In a clinical study, the concomitant use of an NSAID and aspirin was associated with a significantly increased incidence of GI adverse reactions as compared to use of the NSAID alone [ see Warnings and Precautions ( 5.2 ) ]. Intervention: Concomitant use of oxaprozin and analgesic doses of aspirin is not generally recommended because of the increased risk of bleeding [ see Warnings and Precautions ( 5.12 ) ]. Oxaprozin is not a substitute for low dose aspirin for cardiovascular protection. ACE Inhibitors, Angiotensin Receptor Blockers, and Beta-Blockers Clinical Impact: NSAIDs may diminish the antihypertensive effect of ACE inhibitors, ARBs, or beta-blockers (including propranolol). In patients who are elderly, volume-depleted (including those on diuretic therapy), or have renal impairment, co-administration of an NSAID with ACE inhibitors or ARBs may result in deterioration of renal function, including possible acute renal failure. These effects are usually reversible. Intervention: During concomitant use of oxaprozin and ACE inhibitors, ARBs, or beta-blockers, monitor blood pressure to ensure that the desired blood pressure is obtained. During concomitant use of oxaprozin and ACE inhibitors or ARBs in patients who are elderly, volume-depleted, or have impaired renal function, monitor for signs of worsening renal function [ see Warnings and Precautions ( 5.6 ) ]. When these drugs are administered concomitantly, patients should be adequately hydrated. Assess renal function at the beginning of the concomitant treatment and periodically thereafter. Diuretics Clinical Impact: Clinical studies, as well as post-marketing observations, showed that NSAIDs reduced the natriuretic effect of loop diuretics (e.g., furosemide) and thiazide diuretics in some patients. This effect has been attributed to the NSAID inhibition of renal prostaglandin synthesis. Intervention: During concomitant use of oxaprozin with diuretics, observe patients for signs of worsening renal function, in addition to assuring diuretic efficacy including antihypertensive effects [ see Warnings and Precautions ( 5.6) ] . Digoxin Clinical Impact: The concomitant use of oxaprozin with digoxin has been reported to increase the serum concentration and prolong the half-life of digoxin. Intervention: During concomitant use of oxaprozin and digoxin, monitor serum digoxin levels. Lithium Clinical Impact: NSAIDs have produced elevations in plasma lithium levels and reductions in renal lithium clearance. The mean minimum lithium concentration increased 15%, and the renal clearance decreased by approximately 20%. This effect has been attributed to NSAID inhibition of renal prostaglandin synthesis. Intervention: During concomitant use of oxaprozin and lithium, monitor patients for signs of lithium toxicity. Methotrexate Clinical Impact: Concomitant use of NSAIDs and methotrexate may increase the risk for methotrexate toxicity (e.g., neutropenia, thrombocytopenia, renal dysfunction) because NSAID administration may result in increased plasma levels of methotrexate, especially in patients receiving high doses of methotrexate. Intervention: During concomitant use of oxaprozin and methotrexate, monitor patients for methotrexate toxicity. Cyclosporine Clinical Impact: Concomitant use of oxaprozin and cyclosporine may increase cyclosporine’s nephrotoxicity. Intervention: During concomitant use of oxaprozin and cyclosporine, monitor patients for signs of worsening renal function. NSAIDs and Salicylates Clinical Impact: Concomitant use of oxaprozin with other NSAIDs or salicylates (e.g., diflunisal, salsalate) increases the risk of GI toxicity, with little or no increase in efficacy [ see Warnings and Precautions (5.2 ) ]. Intervention: The concomitant use of oxaprozin with other NSAIDs or salicylates is not recommended. Pemetrexed Clinical Impact: Concomitant use of oxaprozin and pemetrexed may increase the risk of pemetrexed-associated myelosuppression, renal, and GI toxicity (see the pemetrexed prescribing information). Intervention: During concomitant use of oxaprozin and pemetrexed, in patients with renal impairment whose creatinine clearance ranges from 45 to 79 mL/min, monitor for myelosuppression, renal and GI toxicity. NSAIDs with short elimination half-lives (e.g., diclofenac, indomethacin) should be avoided for a period of two days before, the day of, and two days following administration of pemetrexed. In the absence of data regarding potential interaction between pemetrexed and NSAIDs with longer half-lives (e.g., meloxicam, nabumetone), patients taking these NSAIDs should interrupt dosing for at least five days before, the day of, and two days following pemetrexed administration. Corticosteroids Clinical Impact: Concomitant use of corticosteroids with oxaprozin may increase the risk of GI ulceration or bleeding. Intervention: Monitor patients with concomitant use of oxaprozin with corticosteroids for signs of bleeding [ see Warnings and Precautions ( 5.2 ) ]. Glyburide Clinical Impact: While oxaprozin does alter the pharmacokinetics of glyburide, coadministration of oxaprozin to type II non-insulin dependent diabetic patients did not affect the area under the glucose concentration curve nor the magnitude or duration of control. Intervention: During concomitant use of oxaprozin and glyburide, monitor patient’s blood glucose in the beginning phase of cotherapy. Laboratory Test Interactions False-positive urine immunoassay screening tests for benzodiazepines have been reported in patients taking oxaprozin. This is due to lack of specificity of the screening tests. False-positive test results may be expected for several days following discontinuation of oxaprozin therapy. Confirmatory tests, such as gas chromato…",PRECAUCION,,,REJECT,NO_DIRECT_RENAL_SECTION_TITLE,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0445,OXIBUTINA,OXIBUTINA,NO_RENAL_CONTENT,0,0,0,NO_RXNORM_MATCH,NONE,,,0.0,,,,,,,,,OXIBUTINA,,REVIEW,NO_RXNORM_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0447,OXIPURINA,OXIPURINA,NO_RENAL_CONTENT,0,0,0,NO_RXNORM_MATCH,NONE,,,0.0,,,,,,,,,OXIPURINA,,REVIEW,NO_RXNORM_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0450,PAMOATO DE OXANTEL,PAMOATO DE OXANTEL,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,LOW,PAMOATO DE OXANTEL,DES,10.523117065429688,a3b4b25d-0ddb-4531-badb-f1ba3168ac07,14,"Sep 18, 2026","DESIPRAMINE HYDROCHLORIDE (DESIPRAMINE) TABLET, FILM COATED [AMNEAL PHARMACEUTICALS LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a3b4b25d-0ddb-4531-badb-f1ba3168ac07,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0451,PANCREATINA,PANCREATINA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,PANCREATINA,Pancreatin,9.022516250610352,b9e51df0-a9a3-30c1-e053-2a95a90a181c,4,"Jan 01, 2026","C02 FIBROZOLVE (APIS MELLIFICA, AURUM MURIATICUM NATRONATUM, BERBERIS VULGARIS, BOS TAURUS PITUITARUM POSTERIUM, CALCAREA FLUORICA, CALCAREA IODATA, CONIUM MACULATUM, FRAXINUS AMERICANA, HYDRASTIS CANADENSIS, HYDROFLUORICUM ACIDUM, LAPIS ALBUS, PANCREATINUM, SARCOLACTICUM ACIDUM, SEPIA, SULPHUR IODATUM, THIOSINAMINUM, THUJA OCCIDENTALIS, THYROIDINUM) SOLUTION/ DROPS [APEX ENERGETICS INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=b9e51df0-a9a3-30c1-e053-2a95a90a181c,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0453,PANTOTENATO DE CALCIO,PANTOTENATO DE CALCIO,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,PANTOTENATO DE CALCIUM,Carbonate de calcium,11.826914660135905,59382400-cde6-4234-b570-1580a8177279,8,"Sep 14, 2026","EXTRA STRENGTH ANTACID FRESHMINT (CALCIUM CARBONATE, MAGNESIUM HYDROXIDE) TABLET, CHEWABLE [DISCOUNT DRUG MART]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=59382400-cde6-4234-b570-1580a8177279,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0454,PARACETAMOL,PARACETAMOL,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,LOW,PARACETAMOL,acetaminophen,100.0,01ab1152-06c9-4afe-8f2a-e110365275a5,15,"Sep 18, 2026","COLTALIN (ACETAMINOPHEN, CHLORPHENIRAMINE MALEATE, PHENYLEPHRINE HYDROCHLORIDE) TABLET [FORTUNE PHARMACAL COMPANY LIMITED]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=01ab1152-06c9-4afe-8f2a-e110365275a5,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0455,PARGEVERINA,PARGEVERINA,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,LOW,PARGEVERINA,propinox,100.0,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
