med_id,generic_name,normalized_name,previous_status,previous_rules,previous_auto,previous_verified_biblio,harvest_status,match_confidence,matched_term,rxnorm_name,rxnorm_score,setid,spl_version,published_date,label_title,source_url,renal_section_titles,renal_text,rule_type,query_trace,error,v2_decision,v2_reason,v4_decision,v4_reason,v4_identity_reason,v4_identity_score,v4_effective_time,v4_spl_set_id,v4_source_url,v4_renal_fields,v4_renal_text,v4_openfda_rxcui,v4_openfda_generic_name,v4_openfda_substance_name
MED-0380,METILPREDNISOLONA,METILPREDNISOLONA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,METILPREDNISOLONA,methylprednisolone,100.0,ae524bdb-9fd0-49f9-802d-465a374c175b,3,"Sep 10, 2026","METHYLPREDNISOLONE SODIUM SUCCINATE INJECTION, POWDER, FOR SOLUTION [REMEDYREPACK INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ae524bdb-9fd0-49f9-802d-465a374c175b,Cardio-renal | Cardio-renal | Pediatric Use,"Cardio-renal: Average and large doses of corticosteroids can cause elevation of blood pressure, salt and water retention, and increased excretion of potassium. These effects are less likely to occur with the synthetic derivatives except when used in large doses. Dietary salt restriction and potassium supplementation may be necessary. All corticosteroids increase calcium excretion. Literature reports suggest an apparent association between the use of corticosteroids and left ventricular free wall rupture after a recent myocardial infarction; therefore, therapy with corticosteroids should be used with great caution in these patients. There have been cases reported in which concomitant use of amphotericin B and hydrocortisone was followed by cardiac enlargement and congestive heart failure (see CONTRAINDICATIONS and PRECAUTIONS , Drug Interactions , Amphotericin B injection and potassium-depleting agents ).

Cardio-renal: Caution is required in patients with systemic sclerosis because an increased incidence of scleroderma renal crisis has been observed with corticosteroids, including methylprednisolone. As sodium retention with resultant edema and potassium loss may occur in patients receiving corticosteroids, these agents should be used with caution in patients with congestive heart failure, hypertension, or renal insufficiency.

Pediatric Use: This product when reconstituted with bacteriostatic water for injection contains benzyl alcohol as a preservative (see DESCRIPTION ). Benzyl alcohol, a component of this product, has been associated with serious adverse events and death, particularly in pediatric patients. The ""gasping syndrome"" (characterized by central nervous system depression, metabolic acidosis, gasping respirations, and high levels of benzyl alcohol and its metabolites found in the blood and urine) has been associated with benzyl alcohol dosages >99 mg/kg/day in neonates and low-birth-weight neonates. Additional symptoms may include gradual neurological deterioration, seizures, intracranial hemorrhage, hematologic abnormalities, skin breakdown, hepatic and renal failure, hypotension, bradycardia, and cardiovascular collapse. Although normal therapeutic doses of this product ordinarily delivers amounts of benzyl alcohol that are substantially lower than those reported in association with the ""gasping syndrome"", the minimum amount of benzyl alcohol at which toxicity may occur is not known. The risk of benzyl alcohol toxicity depends on the quantity administered and the hepatic capacity to detoxify the chemical. Premature and low-birth-weight infants, as well as patients receiving high dosages, may be more likely to develop toxicity. Practitioners administering this and other medications containing benzyl alcohol should consider the combined daily metabolic load of benzyl alcohol from all sources. The efficacy and safety of corticosteroids in the pediatric population are based on the well-established course of effect of corticosteroids which is similar in pediatric and adult populations. Published studies provide evidence of efficacy and safety in pediatric patients for the treatment of nephrotic syndrome (>2 years of age), and aggressive lymphomas and leukemias (>1 month of age). Other indications for pediatric use of corticosteroids, e.g., severe asthma and wheezing, are based on adequate and well-controlled trials conducted in adults, on the premises that the course of the diseases and their pathophysiology are considered to be substantially similar in both populations. The adverse effects of corticosteroids in pediatric patients are similar to those in adults (see ADVERSE REACTIONS ). Like adults, pediatric patients should be carefully observed with frequent measurements of blood pressure, weight, height, intraocular pressure, and clinical evaluation for the presence of infection, psychosocial disturbances, thromboembolism, peptic ulcers, cataracts, and osteoporosis. Pediatric patients who are treated with corticosteroids by any route, including systemically administered corticosteroids, may experience a decrease in their growth velocity. This negative impact of corticosteroids on growth has been observed at low systemic doses and in the absence of laboratory evidence of HPA axis suppression (i.e., cosyntropin stimulation and basal cortisol plasma levels). Growth velocity may therefore be a more sensitive indicator of systemic corticosteroid exposure in pediatric patients than some commonly used tests of HPA axis function. The linear growth of pediatric patients treated with corticosteroids should be monitored, and the potential growth effects of prolonged treatment should be weighed against clinical benefits obtained and the availability of treatment alternatives. In order to minimize the potential growth effects of corticosteroids, pediatric patients should be titrated to the lowest effective dose. Hypertrophic cardiomyopathy may develop after administration of methylprednisolone to prematurely born infants, therefore appropriate diagnostic evaluation and monitoring of cardiac function and structure should be performed.",PRECAUCION,,,REJECT,NO_DIRECT_RENAL_SECTION_TITLE,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0381,METILSULFONILMETANO (MSM),METILSULFONILMETANO (MSM),NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,LOW,METILSULFONILMETANO (MSM),,14.250823974609375,547f755f-c65c-37ef-e063-6394a90aa220,1,"Jun 19, 2026","VELLORYN EXTRA STRENGTH NEUROPATHY CREAM [GUANGZHOU YUSONG FINE CHEMICLS CO., LTD]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=547f755f-c65c-37ef-e063-6394a90aa220,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0382,METIMAZOL,METIMAZOL,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,METIMAZOL,Methimazole,8.292118072509766,f69edfa9-0efb-4fe8-aeab-50f7baeebb6a,1,"Sep 10, 2026",METHIMAZOLE TABLET [REMEDYREPACK INC.],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=f69edfa9-0efb-4fe8-aeab-50f7baeebb6a,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0383,METISOPRINOL,METISOPRINOL,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,MEDIUM,METISOPRINOL,Methisoprinol,2.006263494491577,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0384,METOCARBAMOL,METOCARBAMOL,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,METOCARBAMOL,methocarbamol,100.0,3e4c88fe-bc3d-463f-973c-e52062e4d4ba,3,"Sep 15, 2026","METHOCARBAMOL (METHOCARBAMOL TABLETS) TABLET, COATED [REMEDYREPACK INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=3e4c88fe-bc3d-463f-973c-e52062e4d4ba,Targeted renal text from SPL,"eizures, and coma. In post-marketing experience, deaths have been reported with an overdose of methocarbamol alone or in the presence of other CNS depressants, alcohol or psychotropic drugs. Treatment Management of overdose includes symptomatic and supportive treatment. Supportive measures include maintenance of an adequate airway, monitoring urinary output and vital signs, and administration of intravenous fluids if necessary. The usefulness of hemodialysis in managing overdose is unknown. DOSAGE AND ADMINISTRATION Methocarbamol Tablets, USP 500 mg - Adults: Initial dosage: 3 tablets 4 times daily Maintenance dosage: 2 tablets 4 times daily Methocarbamol Tablets, USP 750 mg - Adults: Initial dosage: 2 tablets 4 times daily Maintenance dosage: 1 tablet every 4 hours or 2 tablets 3 times daily Six grams a day are recommended for the first 48 to 72 hours of treatment. (For severe conditions 8 grams a day may be administered). Thereafter, the dosage can usually be reduced to approximately 4 grams a day. Methocarbamol tablets, USP 750 mg are light orange colored, caplet shaped film coated tablets debossed with ""G"" on one side and ""750"" on other side. NDC: 70518-4501-00 PACKAGING: 40 in 1 BOTTLE PLASTIC Store between 20ºC and 25ºC (68ºF and 77ºF) [see USP Controlled Room Temperature]. Dispense in tight container. Repackaged and Distributed By: Remedy Repack, Inc. 625 Kolter Dr. Suite #4 Indiana, PA 1-724-465-8762 PRINCIPAL DISPLAY PANEL DRUG: Methocarbamol GENERIC: Methocarbamol Tablets DOSAGE: TABLET, COATED ADMINSTRATION: ORAL NDC: 70518-4",PRECAUCION,,,REJECT,FALLBACK_SNIPPET_NOT_RENAL_DOSING_SECTION,REVIEW,RENAL_TEXT_WITHOUT_EXPLICIT_DOSING_ACTION,OPENFDA_EXACT_NAME_FALLBACK,96.0,20260831,5a585c87-6361-420d-e063-6294a90a1838,https://api.fda.gov/drug/label.json?search=openfda.spl_set_id:%225a585c87-6361-420d-e063-6294a90a1838%22&limit=1,clinical_pharmacology,"clinical_pharmacology: , 69 (± 4) years) was slightly prolonged compared to a younger (mean (± SD) age, 53.3 (± 8.8) years), healthy population (1.5 (± 0.4) hours versus 1.1 (± 0.27) hours, respectively). The fraction of bound methocarbamol was slightly decreased in the elderly versus younger volunteers (41 to 43% versus 46 to 50%, respectively). Renally impaired The clearance of methocarbamol in 8 renally-impaired patients on maintenance hemodialysis was reduced about 40% compared to 17 normal subjects, although the mean (± SD) elimination half-life in these two groups was similar: 1.2 (± 0.6) versus 1.1 (±0.3) hours, respectively. Hepatically impaired In 8 patients with cirrhosis secondary to alcohol abuse, the mean total clearance of methocarbamol was reduced approximately 70% compared to that obtained in 8 age- and weight-matched normal subjects. The mean (± SD) elimination half-life in the cirrhotic patients and the normal subjects was 3.38 (± 1.62) hours and 1.11 (± 0.27) hours, respectively. The percent of methocarbamol bound to plasma proteins was decreased to approximately 40 to 45% compared to 46 to 50% in the normal subjects.",197944,METHOCARBAMOL TABLETS,METHOCARBAMOL
MED-0387,METOTREXATO,METOTREXATO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,METOTREXATO,methotrexate,100.0,dd035a9f-cd40-4314-b9d8-2294b8a924e2,7,"Sep 07, 2026","METHOTREXATE INJECTION [ACCORD HEALTHCARE, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=dd035a9f-cd40-4314-b9d8-2294b8a924e2,5.6 Renal Toxicity | 8.6 Renal Impairment | 2.2 Recommended Monitoring and Concomitant Therapies for Intermediate- and High-Dose Regimens | 8.4 Pediatric Use,"5.6 Renal Toxicity: Methotrexate can cause renal toxicity including irreversible acute renal failure. Monitor renal function and withhold or discontinue methotrexate as needed for severe renal toxicity. For patients receiving high-dose regimens, follow recommendations to decrease the risk of renal injury and mitigate renal toxicity [see Dosage and Administration ( 2.2 )]. Patients with impaired renal function are at increased risk for methotrexate toxicity [see Use in Specific Populations ( 8.6 )]. Consider administration of glucarpidase in patients with toxic plasma methotrexate concentrations (>1 micromole per liter) and delayed clearance due to impaired renal function. [see Dosage and Administration ( 2.2 )].

8.6 Renal Impairment: Methotrexate elimination is reduced in patients with renal impairment [creatinine clearance (CLcr) less than 90 mL/min, calculated using Cockcroft-Gault] [see Clinical Pharmacology ( 12.3 )]. Patients with renal impairment are at increased risk for methotrexate adverse reactions. Follow recommendations to promote methotrexate elimination and decrease risk of acute kidney injury and other methotrexate toxicities in patients who are receiving intermediate- or high-dose regimens [see Dosage and Administration ( 2.2 ) and Warnings and Precautions ( 5.6 )]. Consider reducing the dose or discontinuing Methotrexate Injection in patients with renal impairment as appropriate.

2.2 Recommended Monitoring and Concomitant Therapies for Intermediate- and High-Dose Regimens: To decrease the risk of severe adverse reactions [see Warnings and Precautions (5) ]: Administer leucovorin rescue in patients receiving Methotrexate Injection doses of 500 mg/m 2 or greater (e.g., high-dose). Consider leucovorin rescue for patients receiving Methotrexate Injection doses between 100 mg/m 2 to less than 500 mg/m 2 (e.g., intermediate-dose). Refer to the leucovorin prescribing information for additional information. For high-dose Methotrexate Injection regimens, follow the supportive care and monitoring instructions below. Also consider for patients receiving intermediate-dose Methotrexate Injection regimens. - Monitor serum creatinine, electrolytes, at baseline and at least daily during therapy - Administer intravenous fluids starting before the first dose and continuing throughout treatment to maintain adequate hydration and urine output - Alkalinize urine starting before the first dose and continuing throughout treatment to maintain a urinary pH of 7 or higher - Monitor methotrexate concentrations at least daily and adjust hydration and leucovorin dosing as needed Administer glucarpidase in patients who have toxic plasma methotrexate concentrations (>1 micromole per liter) and delayed methotrexate clearance due to impaired renal function (refer to the glucarpidase prescribing information for additional information)

8.4 Pediatric Use: The safety and effectiveness of Methotrexate Injection in pediatric patients have been established for ALL, meningeal leukemia prophylaxis and treatment, non-Hodgkin lymphoma, osteosarcoma and in pJIA. Clinical studies evaluating the use of methotrexate in pediatric patients with pJIA demonstrated safety comparable to that observed in adults with RA [see Adverse Reactions ( 6.1 )] . The safety and effectiveness of Methotrexate Injection have not been established in pediatric patients for the treatment of breast cancer, squamous cell carcinoma of the head and neck, gestational trophoblastic neoplasia, rheumatoid arthritis, and psoriasis. Additional risk information is described below. Risks of Serious Adverse Reactions due to Benzyl Alcohol-Preservative Due to the risk of serious adverse reactions and fatal gasping syndrome following administration of intravenous solutions containing the preservative benzyl alcohol in neonates, use only preservative-free Methotrexate Injection in neonates and low-birth weight infants. The “gasping syndrome” is characterized by CNS depression, metabolic acidosis, and gasping respirations. Serious adverse reactions including fatal reactions and the “gasping syndrome” occurred in premature neonates and low birth weight infants in the neonatal intensive care unit who received drugs containing benzyl alcohol as a preservative. In these cases, benzyl alcohol dosages of 99 to 234 mg/kg/day produced high levels of benzyl alcohol and its metabolites in the blood and urine (blood levels of benzyl alcohol were 0.61 to 1.378 mmol/L). Additional adverse reactions include gradual neurological deterioration, seizures, intracranial hemorrhage, hematological abnormalities, skin breakdown, hepatic and renal failure, hypotension, bradycardia, and cardiovascular collapse. Preterm, low-birth weight infants may be more likely to develop these reactions because they may be less able to metabolize benzyl alcohol. When prescribing in infants (non-neonate, non-low-birth weight), if a preservative-free formulation of Methotrexate Injection is not available and use of a benzyl alcohol-containing formulation is necessary, consider the combined daily metabolic load of benzyl alcohol from all sources including Methotrexate Injection (Methotrexate Injection contains 9.4 mg of benzyl alcohol/per mL) and other drugs containing benzyl alcohol. The minimum amount of benzyl alcohol at which serious adverse reactions may occur is not known. Do not administer methotrexate formulations containing benzyl alcohol intrathecally due to the risk of severe neurotoxicity [see Warnings and Precautions ( 5.3 )] . Leukemia/Lymphoma . Serious neurotoxicity, frequently manifested as generalized or focal seizures, has been reported with unexpectedly increased frequency among pediatric patients with acute lymphoblastic leukemia who were treated with intermediate-dose intravenous methotrexate (1 g/m 2 ) [see Warnings and Precautions ( 5.8 )] .",PRECAUCION,,,ACCEPT,STRICT_RENAL_DOSING,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0388,METOXALEM,METOXALEM,NO_RENAL_CONTENT,0,0,0,NO_RXNORM_MATCH,NONE,,,0.0,,,,,,,,,METOXALEM,,REVIEW,NO_RXNORM_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0390,MEXAZOLAM,MEXAZOLAM,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,LOW,MEXAZOLAM,,9.643367767333984,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0391,MICOFENOLATO DE MOFETILO,MICOFENOLATO DE MOFETILO,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,MICOFENOLATO DE MOFETILO,Veneno de Abeja Aceite de Vibora,9.752972116221802,a6c4889c-e7a9-44b9-bd9a-70fd6e8c4825,2,"Jan 16, 2025","VENENO DE ABEJA ACEITE DE VIBORA BRAND (METHYL SALICYLATE) OINTMENT [MIRAMAR COSMETICS, INC DBA MIRAMAR LAB]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a6c4889c-e7a9-44b9-bd9a-70fd6e8c4825,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0394,MIDOSTAURINA,MIDOSTAURINA,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,LOW,MIDOSTAURINA,,8.691320419311523,11fa3fc9-6776-49a6-b1c1-653f627c3e58,15,"Jun 10, 2026","RYDAPT CAPSULE, LIQUID FILLED [NOVARTIS PHARMACEUTICALS CORPORATION]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=11fa3fc9-6776-49a6-b1c1-653f627c3e58,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0395,MIFEPRISTONA,MIFEPRISTONA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,MIFEPRISTONA,mifepristone,100.0,839d7a7d-de19-42bd-8810-132b3c2a5daf,6,"Sep 08, 2026",MIFEPRISTONE TABLET [EVITA SOLUTIONS LLC],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=839d7a7d-de19-42bd-8810-132b3c2a5daf,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0397,MILRINONA,MILRINONA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,MILRINONA,milrinone,100.0,07dddead-22ed-004c-e063-6294a90a76fc,5,"Aug 20, 2026","MILRINONE LACTATE INJECTION, SOLUTION [MULLAN PHARMACEUTICAL INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=07dddead-22ed-004c-e063-6294a90a76fc,Pharmacokinetics | Laboratory Tests,"Pharmacokinetics: Following intravenous injections of 12.5 mcg/kg to 125 mcg/kg to congestive heart failure patients, milrinone had a volume of distribution of 0.38 liters/kg, a mean terminal elimination half-life of 2.3 hours, and a clearance of 0.13 liters/kg/hr. Following intravenous infusions of 0.2 mcg/kg/min to 0.7 mcg/kg/min to congestive heart failure patients, the drug had a volume of distribution of about 0.45 liters/kg, a mean terminal elimination half-life of 2.4 hours, and a clearance of 0.14 liters/kg/hr. These pharmacokinetic parameters were not dose-dependent, and the area under the plasma concentration versus time curve following injections was significantly dose-dependent. Milrinone has been shown (by equilibrium dialysis) to be approximately 70% bound to human plasma protein. The primary route of excretion of milrinone in man is via the urine. The major urinary excretions of orally administered milrinone in man are milrinone (83%) and its 0-glucuronide metabolite (12%). Elimination in normal subjects via the urine is rapid, with approximately 60% recovered within the first two hours following dosing and approximately 90% recovered within the first eight hours following dosing. The mean renal clearance of milrinone is approximately 0.3 liters/min, indicative of active secretion.

Laboratory Tests: Fluid and Electrolytes: Fluid and electrolyte changes and renal function should be carefully monitored during therapy with milrinone. Improvement in cardiac output with resultant diuresis may necessitate a reduction in the dose of diuretic. Potassium loss due to excessive diuresis may predispose digitalized patients to arrhythmias. Therefore, hypokalemia should be corrected by potassium supplementation in advance of or during use of milrinone.",PRECAUCION,,,REJECT,NO_DIRECT_RENAL_SECTION_TITLE,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0398,MILTEFOSINA,MILTEFOSINA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,MILTEFOSINA,miltefosine,100.0,bcb387ac-2e90-4f5e-94b2-d3635190678e,14,"Jun 05, 2026","IMPAVIDO (MILTEFOSINE) CAPSULE [PROFOUNDA, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=bcb387ac-2e90-4f5e-94b2-d3635190678e,5.3 Renal Effects | 8.6 Renal Impairment,"5.3 Renal Effects: Elevations of serum creatinine (Cr) were noted in clinical trials evaluating IMPAVIDO in the treatment of cutaneous, mucosal and visceral leishmaniasis. Monitor renal function weekly in patients receiving IMPAVIDO during therapy and for 4 weeks after end of therapy [see Adverse Reactions ( 6.1 )] .

8.6 Renal Impairment: Patients with serum creatinine or BUN levels ≥1.5 times the upper limit of normal were excluded from the clinical studies. Miltefosine pharmacokinetics have not been studied in patients with renal impairment.",PRECAUCION,,,REJECT,PK_CAUTION_OR_DIALYSIS_ONLY_NO_DOSING_ACTION,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0399,MINOCICLINA,MINOCICLINA,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,MINOCICLINA,minocycline,100.0,a5fc4d50-50b2-46e0-b722-4c6b2ec47d06,24,"Aug 11, 2026","MINOCYCLINE HYDROCHLORIDE CAPSULE [ACTAVIS PHARMA, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=a5fc4d50-50b2-46e0-b722-4c6b2ec47d06,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0404,MITOTANO,MITOTANO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_RENAL_EVIDENCE,HIGH,MITOTANO,mitotane,100.0,4046a224-8832-daa2-e063-6294a90a11d7,18,"Aug 06, 2026","LYSODREN (MITOTANE) TABLET [ESTEVE PHARMACEUTICALS, S.A.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4046a224-8832-daa2-e063-6294a90a11d7,8.7 Renal Impairment,"8.7 Renal Impairment: Mitotane is eliminated through the kidney and mitotane plasma levels may increase if renal function is impaired. Because of the increased risk of adverse reactions in patients with mild and moderate renal impairment, monitor mitotane plasma levels more frequently and modify the dosage as needed [see Dosage and Administration (2.4) ]. LYSODREN is not recommended for use in patients with severe renal impairment.",PRECAUCION,,,ACCEPT,STRICT_NOT_RECOMMENDED,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0406,MOLIBDENO,MOLIBDENO,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,MOLIBDENO,molybdenum,100.0,fb09c763-06d9-4f55-aa0e-2530ce07c5a6,1,"Sep 15, 2026","NURTIVA (VITAMIN A, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HCL, CYANOCOBALAMIN, ASCORBIC ACID, D-ALPHA TOCOPHEROL SUCCINATE, FOLIC ACID, CALCIUM, CHROMIUM, FERROUS FUMARATE, IODINE, MAGNESIUM OXIDE, MANGANESE SULFATE, MOLYBDENUM, SELENIUM, ZINC OXIDE) TABLET [BLUE HERON PHARMACEUTICALS, LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=fb09c763-06d9-4f55-aa0e-2530ce07c5a6,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0407,MOLNUPIRAVIR,MOLNUPIRAVIR,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,MOLNUPIRAVIR,molnupiravir,100.0,5b7188bd-6a99-4ca4-a3fa-4750bb4e4506,1,"Feb 23, 2026",MOLNUPIRAVIR POWDER [MAEDA INC],https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5b7188bd-6a99-4ca4-a3fa-4750bb4e4506,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0408,MOMETASONA,MOMETASONA,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,MOMETASONA,mometasone,100.0,ca93cfef-56ac-49f9-9dac-36d19189f8a5,3,"Sep 14, 2026","ALLERGY (MOMETASONE FUROATE MONOHYDRATE) SPRAY, METERED [CVS WOONSOCKET PRESCRIPTION CENTER, INCORPORATED]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=ca93cfef-56ac-49f9-9dac-36d19189f8a5,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0409,MONOACETATO DE L-LISINA,MONOACETATO DE L-LISINA,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,MEDIUM,MONOACETATO DE L-LISINA,sangre de grado,11.288510180664062,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0411,MOSAPRIDA CITRATO,MOSAPRIDA CITRATO,NO_RENAL_CONTENT,0,0,0,RXNORM_MATCH_NO_DAILYMED_SPL,MEDIUM,MOSAPRIDA CITRATO,mosapride,8.753658294677734,,,,,,,,,,,REVIEW,RXNORM_MATCH_NO_DAILYMED_SPL,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0414,NAPROXENO,NAPROXENO,NO_RENAL_CONTENT,0,0,0,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,HIGH,NAPROXENO,naproxen,100.0,9edac021-313e-431b-8021-0da3c1f0398b,2,"Sep 16, 2026","NAPROXEN SODIUM TABLET, FILM COATED [AMAZON.COM SERVICES LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=9edac021-313e-431b-8021-0da3c1f0398b,,,,,,REVIEW,HIGH_MATCH_NO_EXPLICIT_RENAL_DOSING_TEXT,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0416,NEOMICINA,NEOMICINA,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,NEOMICINA,neomycin,100.0,5b14499e-e45c-7c05-e063-6294a90a1cc2,1,"Sep 11, 2026","TRIPLE ANTIBIOTIC (BACITRACIN ZINC, NEOMYCIN SULFATE, AND POLYMYXIN B SULFATE) OINTMENT [NUCARE PHARMACEUTICAL, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=5b14499e-e45c-7c05-e063-6294a90a1cc2,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
MED-0417,NERATINIIB,NERATINIIB,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,NERATINIIB,,8.666820526123047,d1e41dcf-e82a-47c2-a0ad-6c6eef621834,19,"Jul 06, 2026","NERLYNX (NERATINIB) TABLET [PUMA BIOTECHNOLOGY, INC.]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=d1e41dcf-e82a-47c2-a0ad-6c6eef621834,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_LABEL,,,,,,,,,,
MED-0419,NICOTINAMIDA,NICOTINAMIDA,NO_RENAL_CONTENT,0,0,0,AMBIGUOUS_DAILYMED_MATCH,MEDIUM,NICOTINAMIDA,niacinamide,100.0,4bf23dd2-1627-4471-a05e-fa55c304e596,1,"Sep 15, 2026","TRUEONE (VITAMIN A, THIAMINE, RIBOFLAVIN, NIACINAMIDE, PYRIDOXINE HCL, CYANOCOBALAMIN, ASCORBIC ACID, CHOLECALCIFEROL, FOLIC ACID) TABLET [TRIVIA PHARMACEUTICALS, LLC]",https://dailymed.nlm.nih.gov/dailymed/drugInfo.cfm?setid=4bf23dd2-1627-4471-a05e-fa55c304e596,,,,,,REVIEW,AMBIGUOUS_DAILYMED_MATCH,REVIEW,NO_OPENFDA_IDENTITY_CONFIRMED_LABEL,,,,,,,,,,
